Date,Open,High,Low,Close,period,rolling_volatility,volatility_regime,ma_20,ma_50,trend_ma,trend_regime,trend_volatility_regime,return_t,forward_return_1,forward_return_3,forward_return_5,forward_return_10,return_bucket
2015-09-21,7911.5,7987.89990234375,7908.35009765625,7977.10009765625,development,0.29286083413522446,high,7829.360009765625,8225.0549609375,7829.360009765625,uptrend,uptrend_high,-0.0006013361162410247,-0.025303165347797085,-0.018253706674237313,-0.021397914380805516,0.020287480862734908,-1% < return <= 0%
2015-09-22,8014.7998046875,8021.60009765625,7787.75,7812.0,development,0.2142795390900189,high,7829.510009765625,8212.101953125,7829.510009765625,downtrend,downtrend_high,-0.02069675641963653,0.01403582573950568,0.0075413542000541955,0.027341376830238184,0.05066334016845664,-3% < return <= -2%
2015-09-23,7737.35009765625,7882.89990234375,7723.25,7845.9501953125,development,0.21224081206684078,high,7827.772509765625,8199.93896484375,7827.772509765625,uptrend,uptrend_high,0.004345903137800811,0.0038400819084580817,0.0006251151261478238,0.014352419039804554,0.04481785789772075,return > 0%
2015-09-24,7838.39990234375,7894.5,7804.10009765625,7868.5,development,0.20829797130515332,high,7831.605004882813,8186.83296875,7831.605004882813,uptrend,uptrend_high,0.002874069312977845,-0.012302302323357162,0.007107756315184011,0.028697041050690597,0.03177583356666425,return > 0%
2015-09-28,7892.7998046875,7893.9501953125,7787.9501953125,7795.7001953125,development,0.19749426761100494,high,7823.9425048828125,8170.5859765625,7823.9425048828125,downtrend,downtrend_high,-0.009252056260723118,0.015221870691584982,0.029149423526412255,0.05529592091736224,0.05255187099369163,-1% < return <= 0%
2015-09-29,7725.7001953125,7926.5498046875,7691.2001953125,7843.2998046875,development,0.19721872412573604,high,7816.009985351562,8155.25498046875,7816.009985351562,uptrend,uptrend_high,0.006105879931557867,0.003110692159352668,0.02461429216487354,0.03194622864545549,0.02317568253699087,return > 0%
2015-09-30,7924.25,7957.7001953125,7874.5,7948.89990234375,development,0.20330244990609364,high,7814.889990234375,8142.163974609375,7814.889990234375,uptrend,uptrend_high,0.013463733413981993,-0.005148854592924912,0.02012626317242261,0.017179609277237162,0.0234545829785191,return > 0%
2015-10-01,7992.0498046875,8008.25,7930.64990234375,7950.89990234375,development,0.18391943156161694,high,7823.14248046875,8130.59296875,7823.14248046875,uptrend,uptrend_high,0.00025160714370175974,0.014265868713457586,0.021523753930065892,0.023060310977285337,0.02911272690231348,return > 0%
2015-10-05,8005.10009765625,8128.89990234375,8005.10009765625,8119.2998046875,development,0.1930143654720686,high,7843.257470703125,8120.30896484375,7843.257470703125,uptrend,uptrend_high,0.02117998017986733,-0.0033678211236511935,-0.006246611914529021,-0.004504653995371255,0.011564107978947913,return > 0%
2015-10-06,8180.4501953125,8180.9501953125,8096.5,8152.89990234375,development,0.18863664207567102,high,7859.752465820313,8111.570966796875,7859.752465820313,uptrend,uptrend_high,0.004138299910646515,0.0038299705731763556,0.005339912960281801,-0.0017799709867606373,0.014172275729110284,return > 0%
2015-10-07,8146.2001953125,8188.89990234375,8132.89990234375,8177.39990234375,development,0.16675573491556167,high,7885.869970703125,8104.68796875,7885.869970703125,uptrend,uptrend_high,0.0030050657181448504,-0.008222759306279914,-0.006484265391008659,-0.010839673975203579,0.006703900364473769,return > 0%
2015-10-08,8196.75,8196.75,8105.85009765625,8129.35009765625,development,0.1598194392676998,medium,7914.397485351563,8100.054970703125,7914.397485351563,uptrend,uptrend_medium,-0.005875926976951273,0.00040922970753576315,-0.006675734813662126,-0.000836770670021969,0.013327074502651026,-1% < return <= 0%
2015-10-09,8186.35009765625,8232.2001953125,8139.64990234375,8189.7001953125,development,0.1525492631141264,medium,7939.469995117188,8097.108974609375,7939.469995117188,uptrend,uptrend_medium,0.00742372968703231,-0.010678479298274923,-0.015015501142713994,0.0008079196531616262,0.0035291021912773335,return > 0%
2015-10-12,8231.5,8244.5,8128.2001953125,8143.60009765625,development,0.14650110318266998,medium,7955.719995117188,8092.47998046875,7955.719995117188,uptrend,uptrend_medium,-0.005629033610123568,0.0012004506018303829,0.007085712581778036,0.018850104432228676,0.013660536280625468,-1% < return <= 0%
2015-10-13,8121.9501953125,8150.25,8088.60009765625,8131.7001953125,development,0.14543238540077055,medium,7972.9,8086.67798828125,7972.9,uptrend,uptrend_medium,-0.0014612581906097155,0.0006788112246112199,0.01675435548941273,0.01965473072184265,0.008491347477041833,-1% < return <= 0%
2015-10-14,8102.39990234375,8139.2998046875,8096.35009765625,8107.89990234375,development,0.14641534184000077,medium,7988.830004882812,8078.178994140625,7988.830004882812,uptrend,uptrend_medium,-0.002926853228365389,0.005550523619183734,0.017296981976690384,0.01442648721132156,-0.00277835320399622,-1% < return <= 0%
2015-10-15,8134.35009765625,8190.5498046875,8129.7998046875,8179.5,development,0.14513505063797316,medium,8004.1925048828125,8070.907998046875,8004.1925048828125,uptrend,uptrend_medium,0.008830905477206663,0.005431034749898034,0.008299109280743178,0.0124242309391156,-0.015603617416210969,return > 0%
2015-10-16,8193.650390625,8246.400390625,8147.64990234375,8238.150390625,development,0.1434749902461432,medium,8024.64501953125,8065.332998046875,8024.64501953125,uptrend,uptrend_medium,0.007170412693318751,0.001512850184928194,-0.00131310668394935,-0.00024205602958848882,-0.02562768213268385,return > 0%
2015-10-19,8262.5498046875,8283.0498046875,8239.2001953125,8275.0498046875,development,0.14171428656031546,medium,8043.440014648438,8059.474990234375,8043.440014648438,uptrend,uptrend_medium,0.004479089639404021,-0.002252263142929034,0.001829691071864703,-0.00572435964645468,-0.02652073168301028,return > 0%
2015-10-20,8280.2998046875,8294.0498046875,8229.2001953125,8261.650390625,development,0.13901067776674708,low,8057.4275390625,8052.934990234375,8057.4275390625,uptrend,uptrend_low,-0.0016192547934769097,-0.0008051746870768595,0.0002664207034783761,-0.01055288504177232,-0.026415618662456897,-1% < return <= 0%
2015-10-21,8258.349609375,8294.400390625,8217.150390625,8251.7001953125,development,0.13916295877242332,low,8071.157543945313,8046.677001953125,8071.157543945313,uptrend,uptrend_low,-0.001204383487806604,-0.0015406138100683142,-0.009069251572232373,-0.023651190082147222,-0.04246379257816024,-1% < return <= 0%
2015-10-23,8308.25,8328.099609375,8280.75,8295.4501953125,development,0.11142872986267763,low,8095.330053710937,8042.074013671875,8095.330053710937,uptrend,uptrend_low,0.005301937657024025,-0.008771736575335032,-0.019493281779044858,-0.0321408474536945,-0.04552033840587466,return > 0%
2015-10-26,8333.650390625,8336.2998046875,8252.0498046875,8260.5498046875,development,0.11419099314913056,low,8116.060034179687,8038.038017578125,8116.060034179687,uptrend,uptrend_low,-0.004207172582956553,0.0003099238028836382,-0.0144100329881377,-0.02181557445421023,-0.03829113330781486,-1% < return <= 0%
2015-10-27,8230.349609375,8241.9501953125,8217.0498046875,8232.900390625,development,0.11611383997073557,low,8134.280053710938,8035.707021484375,8134.280053710938,uptrend,uptrend_low,-0.0033471638954116756,-0.002161426716937198,-0.015032556158247501,-0.015655302734199683,-0.04952433288034541,-1% < return <= 0%
2015-10-28,8188.89990234375,8209.099609375,8131.7998046875,8171.2001953125,development,0.11394355000006069,low,8153.0550537109375,8032.014033203125,8153.0550537109375,uptrend,uptrend_low,-0.007494344931314734,-0.00779164373712693,-0.015246914560921643,-0.01654343146479531,-0.05054158308608048,-1% < return <= 0%
2015-10-29,8175.4501953125,8179.60009765625,8098.0,8111.75,development,0.11796833616854892,low,8166.477563476563,8023.878037109375,8166.477563476563,downtrend,downtrend_low,-0.00727557689096936,-0.007108961154725368,-0.007736717430935736,-0.020692876072231692,-0.039016158533103584,-1% < return <= 0%
2015-10-30,8123.5498046875,8146.10009765625,8044.39990234375,8065.7998046875,development,0.11208475439711128,low,8172.32255859375,8015.648037109375,8172.32255859375,downtrend,downtrend_low,-0.005664646384873739,-0.00046557536931701726,-0.0017815532491523012,-0.012446381539742646,-0.026941294704480256,-1% < return <= 0%
2015-11-02,8054.5498046875,8060.7001953125,7995.60009765625,8050.7998046875,development,0.11246013598606848,low,8177.317553710937,8007.333037109375,8177.317553710937,downtrend,downtrend_low,-0.0018597039801661053,-0.0031719999794695974,-0.016187760950603702,-0.02116528474241497,-0.043845528413556156,-1% < return <= 0%
2015-11-03,8086.35009765625,8100.35009765625,8031.75,8060.7001953125,development,0.08244202965358388,low,8174.3875732421875,7998.644033203125,8174.3875732421875,downtrend,downtrend_low,0.0012297400090901522,-0.007982789153576086,-0.01858136429454238,-0.039673507206981706,-0.03234461936635913,return > 0%
2015-11-04,8104.89990234375,8116.10009765625,8027.2998046875,8040.2001953125,development,0.08101740304158937,low,8168.752587890625,7991.993037109375,8168.752587890625,downtrend,downtrend_low,-0.0025432033822472278,-0.009327102982173874,-0.014339337755318815,-0.033385854215060684,-0.021642928496912628,-1% < return <= 0%
2015-11-05,8030.35009765625,8031.2001953125,7944.10009765625,7955.4501953125,development,0.0868933553290514,low,8157.655102539063,7985.103037109375,8157.655102539063,downtrend,downtrend_low,-0.010540782311541208,-0.00028278588775687563,-0.021768192405357878,-0.018846071565203903,-0.013485720233195275,-2% < return <= -1%
2015-11-06,7956.5498046875,8002.64990234375,7926.14990234375,7954.2998046875,development,0.08531050912415104,low,8148.902587890625,7988.009033203125,8148.902587890625,downtrend,downtrend_low,-0.00014460408861305396,0.016300220885629102,-0.0033383622765063015,0.006330023392610684,0.005566089642249583,-1% < return <= 0%
2015-11-09,7788.25,7937.75,7771.7001953125,7915.2001953125,development,0.080092788290188,low,8135.177587890625,7988.699033203125,8135.177587890625,downtrend,downtrend_low,-0.004915531264230055,-0.011964303700570111,-0.009012897217405613,-0.0185082120393657,0.00078700453874192,-1% < return <= 0%
2015-11-10,7877.60009765625,7885.10009765625,7772.85009765625,7783.35009765625,development,0.0953913695555752,low,8117.165087890625,7988.529033203125,8117.165087890625,downtrend,downtrend_low,-0.01665783484975325,-2.5790221832355797e-05,0.009674729948071059,0.010344646685912506,0.023220760902124438,-2% < return <= -1%
2015-11-13,7762.4501953125,7775.10009765625,7730.89990234375,7762.25,development,0.09535875738628193,low,8098.692578125,7984.795029296875,8098.692578125,downtrend,downtrend_low,-0.002710927478722036,0.00952416613110918,-0.0001487647787641322,0.01598349999071802,0.02616075360347314,-1% < return <= 0%
2015-11-16,7732.9501953125,7838.85009765625,7714.14990234375,7806.60009765625,development,0.09945571418152914,low,8083.627587890625,7980.88802734375,8083.627587890625,downtrend,downtrend_low,0.005713562131630656,-0.0014270037028188964,-0.0007644529383660226,6.370441153058515e-05,0.013524434125656848,return > 0%
2015-11-17,7848.75,7860.4501953125,7793.0,7837.5498046875,development,0.09385147735495367,low,8066.530078125,7978.21302734375,8066.530078125,downtrend,downtrend_low,0.00396455648349936,-0.011676894703101959,0.004269367551520853,0.0010801525495462982,0.013830771065767689,return > 0%
2015-11-18,7823.14990234375,7843.39990234375,7725.0498046875,7731.7998046875,development,0.09538168439239772,low,8041.212548828125,7977.132021484375,8041.212548828125,downtrend,downtrend_low,-0.01349273722468125,0.006965397701739651,0.007799961481671724,0.012235963881042533,0.00971302591561285,-2% < return <= -1%
2015-11-19,7788.5,7854.89990234375,7765.4501953125,7842.75,development,0.11100777960858002,low,8019.59755859375,7979.647021484375,8019.59755859375,downtrend,downtrend_low,0.014349853606560714,0.001868157273898774,-0.0013134323079565524,0.012854065242355883,-0.007651207073182342,return > 0%
2015-11-20,7841.89990234375,7906.9501953125,7817.7998046875,7856.5498046875,development,0.11206911601744197,low,7999.342529296875,7980.318017578125,7999.342529296875,downtrend,downtrend_low,0.0017595619760288894,-0.002573225744964769,0.001817117312090888,0.00835504161636691,-0.013228298831723717,return > 0%
2015-11-23,7869.5,7877.5,7825.2001953125,7849.25,development,0.11211514572018876,low,7979.22001953125,7984.202021484375,7979.22001953125,downtrend,downtrend_low,-0.0009291361817810317,-0.0006890267122304783,0.013487328737080473,0.015044009486251175,-0.01726423436104374,-1% < return <= 0%
2015-11-24,7837.0,7870.35009765625,7812.64990234375,7831.60009765625,development,0.10830914848917221,low,7956.027514648437,7989.65802734375,7956.027514648437,downtrend,downtrend_low,-0.002248610038379506,0.005952406541285926,0.01251731801466649,0.012019700590941707,-0.02866474485534176,-1% < return <= 0%
2015-11-26,7837.14990234375,7897.10009765625,7832.0,7883.7998046875,development,0.11326567247483249,low,7937.190014648438,7993.5690234375,7937.190014648438,downtrend,downtrend_low,0.006665267171503286,0.004057858728791164,0.0056000561449978115,-0.00587189274379607,-0.028733634637414518,return > 0%
2015-11-27,7910.60009765625,7959.2998046875,7879.4501953125,7942.7001953125,development,0.11834391061778478,low,7922.680004882813,7996.051025390625,7922.680004882813,uptrend,uptrend_low,0.0074710662477730505,-0.00012600409513308097,-0.000617407761064781,-0.019448744388880113,-0.04105210958418648,return > 0%
2015-11-30,7936.25,7966.0,7922.7998046875,7935.25,development,0.11640741665581082,low,7910.882495117187,7998.9940234375,7910.882495117187,uptrend,uptrend_low,-0.0009379927643368147,-0.00040838637621576357,-0.011811790573625136,-0.02422045354325797,-0.03871504073647969,-1% < return <= 0%
2015-12-01,7958.14990234375,7972.14990234375,7934.14990234375,7954.89990234375,development,0.11506068184741228,low,7903.039990234375,8002.306025390625,7903.039990234375,uptrend,uptrend_low,0.0024762801857218797,-0.0056853205643732085,-0.024421162661124485,-0.03447540878640565,-0.034575737612756674,return > 0%
2015-12-02,7976.7001953125,7979.2998046875,7910.7998046875,7931.35009765625,development,0.11398667579834987,low,7896.3175048828125,8003.48802734375,7896.3175048828125,uptrend,uptrend_low,-0.00296041496142041,-0.004827696150065064,-0.017324058277635057,-0.03667284358353451,-0.019158967146999717,-1% < return <= 0%
2015-12-03,7902.2998046875,7912.2998046875,7853.2998046875,7864.14990234375,development,0.11716290606855037,low,7886.985009765625,8004.1890234375,7886.985009765625,downtrend,downtrend_low,-0.008472730932953976,-0.004566643837819573,-0.01482550922226089,-0.017179222688688545,0.003421766228234091,-1% < return <= 0%
2015-12-04,7817.60009765625,7821.39990234375,7775.7001953125,7781.89990234375,development,0.12129269116491069,low,7873.044995117188,8001.8440234375,7873.044995117188,downtrend,downtrend_low,-0.010458854551524621,-0.006543795360080207,-0.02610484290206061,-0.02636708196388693,-0.0069851290837111835,-2% < return <= -1%
2015-12-07,7816.5498046875,7825.39990234375,7746.0498046875,7765.39990234375,development,0.12126440243427306,low,7859.30498046875,7997.5140234375,7859.30498046875,downtrend,downtrend_low,-0.0021203048364873966,-0.00475541832234927,-0.0071331905811850005,-0.01142988890773411,0.012399068981391759,-1% < return <= 0%
2015-12-08,7738.5,7771.25,7685.4501953125,7701.7001953125,development,0.11927392411417717,low,7846.61748046875,7992.006025390625,7846.61748046875,downtrend,downtrend_low,-0.00820301695113268,-0.01078552400753685,-0.01105188807582358,0.0007016961008057265,0.011773126847670623,-1% < return <= 0%
2015-12-09,7695.5,7702.85009765625,7606.89990234375,7612.5,development,0.12423839164904545,low,7829.527490234375,7988.016025390625,7829.527490234375,downtrend,downtrend_low,-0.011581883616657795,0.005233341753187348,0.0008831264208504219,0.014077702092787359,0.02913013964053235,-2% < return <= -1%
2015-12-10,7643.2998046875,7691.9501953125,7610.0,7683.2998046875,development,0.13016972840764723,low,7817.932470703125,7984.763017578125,7817.932470703125,downtrend,downtrend_low,0.00930046695402309,-0.011578510729523095,0.00016881457101858288,0.018799677666903936,0.02096858343076735,return > 0%
2015-12-11,7699.60009765625,7703.0498046875,7575.2998046875,7610.4501953125,development,0.12123852581992307,low,7809.2874755859375,7979.602021484375,7809.2874755859375,downtrend,downtrend_low,-0.00948155235730297,0.012152312323238545,0.025495448923245068,0.026957475951267185,0.0485498792766601,-1% < return <= 0%
2015-12-14,7558.2001953125,7663.9501953125,7551.0498046875,7650.0498046875,development,0.12308012960184622,low,7803.677465820312,7976.689013671875,7803.677465820312,downtrend,downtrend_low,0.005203320218742258,0.005450996590003365,0.024180254685422398,0.022887695789203244,0.03522587968753421,return > 0%
2015-12-15,7659.14990234375,7705.0,7625.10009765625,7700.89990234375,development,0.12376787001760355,low,7798.3924560546875,7973.841015625,7798.3924560546875,downtrend,downtrend_low,0.006647028314128445,0.00332026825588172,0.004750680600951407,0.007876780383320847,0.022135205980388983,return > 0%
2015-12-16,7725.25,7776.60009765625,7715.75,7750.89990234375,development,0.1253341835635499,low,7794.0599609375,7969.881015625,7794.0599609375,downtrend,downtrend_low,0.006492747683265243,0.0078761275473056,0.006604145150663543,0.010651401790474413,0.02098153000002645,return > 0%
2015-12-17,7783.0498046875,7852.89990234375,7737.5498046875,7844.35009765625,development,0.12306778958123818,low,7799.687475585937,7967.75001953125,7799.687475585937,uptrend,uptrend_low,0.012056689737954374,-0.008551611064947617,-0.005466898954051946,0.0041065670457896,-0.004802730667816224,return > 0%
2015-12-18,7828.89990234375,7836.14990234375,7753.35009765625,7761.9501953125,development,0.1181683659104243,low,7795.647485351563,7960.60302734375,7795.647485351563,downtrend,downtrend_low,-0.010504363180879661,0.01146453739690445,0.01553133623201175,0.023174298123864956,0.005035084272037471,-2% < return <= -1%
2015-12-21,7745.64990234375,7840.75,7733.4501953125,7834.4501953125,development,0.1230468061187345,low,7794.542504882813,7954.234033203125,7794.542504882813,uptrend,uptrend_low,0.009340436124388285,-0.0055304116825783955,0.004042442937967072,0.012714932716484384,-0.011290763461614395,return > 0%
2015-12-22,7829.39990234375,7846.2998046875,7776.85009765625,7786.10009765625,development,0.12490149363092987,low,7791.385009765625,7946.408037109375,7791.385009765625,downtrend,downtrend_low,-0.006171472975241898,0.004533583525152984,0.01209377553897717,0.008403067901113781,-0.03347832935351913,-1% < return <= 0%
2015-12-23,7830.4501953125,7871.4501953125,7826.10009765625,7865.9501953125,development,0.13018742153270488,low,7793.102514648437,7941.1400390625,7793.102514648437,uptrend,uptrend_low,0.01025546764808305,-0.003511354183172277,0.0050958891221677405,0.007301549378069927,-0.03643161493820313,return > 0%
2015-12-24,7888.75,7888.75,7835.5,7861.0498046875,development,0.12797636161745898,low,7791.965014648437,7934.56703125,7791.965014648437,uptrend,uptrend_low,-0.0006229877514251081,0.007878434415059088,0.004203098467110422,-0.009143909456592714,-0.03806975407222901,-1% < return <= 0%
2015-12-28,7863.2001953125,7937.2001953125,7863.0,7925.14990234375,development,0.1285350457074705,low,7791.0875,7930.19802734375,7791.0875,uptrend,uptrend_low,0.008154139618607559,-3.152903115599681e-05,0.0021628792212724512,-0.01823012276247027,-0.052830093869069006,return > 0%
2015-12-29,7929.2001953125,7942.14990234375,7902.75,7928.9501953125,development,0.1285079504362773,low,7790.772509765625,7926.14302734375,7790.772509765625,uptrend,uptrend_low,0.0004795231655652099,-0.005334706010541201,-0.018554945602089035,-0.0248910507174418,-0.04738873235642227,return > 0%
2015-12-30,7938.60009765625,7944.75,7889.85009765625,7896.25,development,0.12895022340759996,low,7787.840014648437,7921.910029296875,7787.840014648437,uptrend,uptrend_low,-0.004124151937772491,0.006147318768441545,-0.014326762534116577,-0.04172048015251484,-0.045708932731586716,-1% < return <= 0%
2015-12-31,7897.7998046875,7955.5498046875,7891.14990234375,7946.35009765625,development,0.13065988035145176,low,7788.590014648437,7917.24703125,7788.590014648437,uptrend,uptrend_low,0.006344796283837217,-0.01681483532618855,-0.023162174408813407,-0.04078461426793889,-0.061423047617428006,return > 0%
2016-01-04,7924.5498046875,7937.5498046875,7781.10009765625,7791.2998046875,development,0.14534700102310932,medium,7784.947509765625,7908.31001953125,7784.947509765625,uptrend,uptrend_medium,-0.01951213966956744,-0.005588626098023131,-0.03322519300251614,-0.033793598690365356,-0.06098307550701654,-2% < return <= -1%
2016-01-05,7828.39990234375,7831.2001953125,7763.25,7784.64990234375,development,0.14046981082517748,medium,7785.085009765625,7898.502021484375,7785.085009765625,downtrend,downtrend_medium,-0.0008535035886758635,-0.006041281947013477,-0.023972587709811366,-0.03566361373714211,-0.045319395212241154,-1% < return <= 0%
2016-01-06,7788.0498046875,7800.9501953125,7721.2001953125,7741.0,development,0.14172565313305827,medium,7783.865014648438,7888.089013671875,7783.865014648438,downtrend,downtrend_medium,-0.005607176031205752,-0.013690277601283496,-0.014270168649472392,-0.014459159806404331,-0.04744346189546933,-1% < return <= 0%
2016-01-07,7673.35009765625,7674.9501953125,7556.60009765625,7568.2998046875,development,0.16005775281461668,medium,7777.194995117187,7874.421005859375,7777.194995117187,downtrend,downtrend_medium,-0.022309804329221028,-0.0013531632194918597,-0.013315128645767449,-0.009833623277024639,-0.043991789159029016,-3% < return <= -2%
2016-01-08,7611.64990234375,7634.10009765625,7581.0498046875,7601.35009765625,development,0.1557964037564811,medium,7776.6375,7860.53900390625,7776.6375,downtrend,downtrend_medium,0.004366937597831466,0.004835621810745039,0.004642967555336774,-0.011909795255879208,-0.01394894649258338,return > 0%
2016-01-11,7527.4501953125,7605.10009765625,7494.35009765625,7563.85009765625,development,0.15265455443975826,medium,7770.665014648437,7846.605009765625,7770.665014648437,downtrend,downtrend_medium,-0.00493333414699082,-0.010135542577683676,-0.006642818078813617,-0.031131404105882,-0.019908568257111736,-1% < return <= 0%
2016-01-12,7587.2001953125,7588.2998046875,7487.7998046875,7510.2998046875,development,0.15105993013390964,medium,7765.657495117188,7832.152998046875,7765.657495117188,downtrend,downtrend_medium,-0.007079766557687717,0.0005954034927884155,-0.01589067058416671,-0.016247873916591438,-0.015897260336365515,-1% < return <= 0%
2016-01-13,7557.89990234375,7590.9501953125,7425.7998046875,7562.39990234375,development,0.15206826126764833,medium,7761.275,7819.9769921875,7761.275,downtrend,downtrend_medium,0.006937152844914696,0.009293717123944,-0.015587741900258467,-0.021172041101833572,-0.005724884238030747,return > 0%
2016-01-14,7467.39990234375,7604.7998046875,7443.7998046875,7536.7998046875,development,0.14994122245764263,medium,7753.069995117187,7808.47798828125,7753.069995117187,downtrend,downtrend_medium,-0.003385181686611949,-0.016378713542114953,-0.016735739729007548,-0.03767036312643357,0.00025125499967426634,-1% < return <= 0%
2016-01-15,7561.64990234375,7566.5,7427.2998046875,7437.7998046875,development,0.15302925285059363,medium,7737.414990234375,7795.91798828125,7737.414990234375,downtrend,downtrend_medium,-0.013135548583687595,-0.009345933378285598,-0.014965640637875754,0.0002830186754818609,0.018274083550192666,-2% < return <= -1%
2016-01-18,7420.35009765625,7463.64990234375,7336.39990234375,7351.0,development,0.14715507981992865,medium,7712.747485351562,7781.9219921875,7712.747485351562,downtrend,downtrend_medium,-0.01167009155487031,0.007220501013168068,-0.014224173342295754,0.007362716287935278,0.009990788418993368,-2% < return <= -1%
2016-01-19,7381.7998046875,7462.75,7364.14990234375,7435.10009765625,development,0.15320395187229263,medium,7696.40498046875,7769.409990234375,7696.40498046875,downtrend,downtrend_medium,0.011440633608522655,-0.006483647589030861,0.008896315796180554,0.010975941280413126,0.0006524133053553705,return > 0%
2016-01-20,7357.0,7470.89990234375,7241.5,7309.2998046875,development,0.1555253834088035,medium,7670.1474609375,7754.791982421875,7670.1474609375,downtrend,downtrend_medium,-0.01691978471256972,-0.013535968085529593,0.008065992122127774,0.006507018854825741,0.0037076583568864674,-2% < return <= -1%
2016-01-21,7376.64990234375,7398.7001953125,7250.0,7276.7998046875,development,0.15524049351600083,medium,7644.682446289063,7741.218974609375,7644.682446289063,downtrend,downtrend_medium,-0.004446390334017725,0.009074594970923,0.011154587939811167,0.02825694411899149,0.01813558176674479,-1% < return <= 0%
2016-01-22,7355.7001953125,7433.39990234375,7327.60009765625,7422.4501953125,development,0.16975723579920599,high,7622.5074462890625,7730.581982421875,7622.5074462890625,downtrend,downtrend_high,0.020015720445019758,-0.004364866631799136,-0.005904615585774042,0.011675339958159059,-0.010912133891213371,return > 0%
2016-01-25,7468.75,7487.14990234375,7421.2001953125,7436.14990234375,development,0.1704103615645573,high,7601.262451171875,7721.0009765625,7601.262451171875,downtrend,downtrend_high,0.0018457122204607046,-0.004263962894913709,0.01257760868091573,-0.0018809966778755571,-0.02294632913447814,return > 0%
2016-01-27,7469.60009765625,7477.89990234375,7419.7001953125,7437.75,development,0.16596359288889964,high,7576.8924560546875,7714.088974609375,7576.8924560546875,downtrend,downtrend_high,0.00021517824106065397,-0.0002491210740254157,0.017430848355550976,-0.00871207100417426,-0.028384811780448382,return > 0%
2016-01-28,7426.5,7468.85009765625,7409.60009765625,7424.64990234375,development,0.16550960215190402,high,7551.67744140625,7707.33697265625,7551.67744140625,downtrend,downtrend_high,-0.001761298464757477,0.02026070603069674,0.005692393651365757,-0.0012612513280879645,-0.05894770842377439,-1% < return <= 0%
2016-01-29,7413.35009765625,7575.64990234375,7402.7998046875,7563.5498046875,development,0.18280993676301935,high,7535.042431640625,7702.475966796875,7535.042431640625,uptrend,uptrend_high,0.018707939656508632,-0.0044205553313788615,-0.030002002149351115,-0.013228790084162334,-0.08018312203537781,return > 0%
2016-02-01,7589.5,7600.4501953125,7541.25,7555.9501953125,development,0.1801561537705785,high,7515.522436523437,7696.843974609375,7515.522436523437,uptrend,uptrend_high,-0.0010047675458274563,-0.014682864819982933,-0.021495629432170427,-0.023709290724311383,-0.05335250239425049,-1% < return <= 0%
2016-02-02,7566.64990234375,7576.2998046875,7428.0498046875,7455.5498046875,development,0.17357408330755447,high,7498.734936523438,7691.318974609375,7498.734936523438,downtrend,downtrend_high,-0.013287592960483763,-0.004146174788493662,0.013074136421647564,-0.012749494079752233,-0.04656104352664492,-2% < return <= -1%
2016-02-03,7392.4501953125,7419.39990234375,7350.2998046875,7361.7998046875,development,0.17736397144846752,high,7477.592431640625,7681.699970703125,7477.592431640625,downtrend,downtrend_high,-0.01257452534768888,-0.001005227737644665,-0.003265244274029633,-0.026411835044618637,-0.04088268719550159,-2% < return <= -1%
2016-02-04,7411.4501953125,7457.0498046875,7365.9501953125,7404.0,development,0.17947837736576772,high,7460.742431640625,7672.648974609375,7460.742431640625,downtrend,downtrend_high,0.005732320415128722,0.00955078322464864,-0.0161830357142857,-0.059569292264853524,-0.030532807602871248,return > 0%
2016-02-05,7418.25,7503.14990234375,7406.64990234375,7489.10009765625,development,0.16895075513219887,high,7456.782446289062,7665.4459765625,7456.782446289062,uptrend,uptrend_high,0.011493800331746407,-0.013678811252901601,-0.03658357382201838,-0.06792661745237893,-0.03724450752876374,return > 0%
2016-02-08,7489.7001953125,7512.5498046875,7363.2001953125,7387.25,development,0.17408449666205025,high,7446.07744140625,7656.558974609375,7446.07744140625,downtrend,downtrend_high,-0.013599777854234385,-0.0007872452366515237,-0.044852455027212024,-0.019304622324846976,-0.009501761207180714,-2% < return <= -1%
2016-02-09,7303.9501953125,7323.4501953125,7275.14990234375,7298.2001953125,development,0.17781280907260966,high,7432.794946289063,7644.846982421875,7432.794946289063,downtrend,downtrend_high,-0.012054527014450533,-0.006690198736516884,-0.03900577027288443,-0.02974131168816674,-0.021302810203420175,-2% < return <= -1%
2016-02-10,7264.2998046875,7271.85009765625,7177.75,7215.7001953125,development,0.1801169545484541,high,7418.064965820313,7630.306982421875,7418.064965820313,downtrend,downtrend_high,-0.011304156886925099,-0.03154672620901566,-0.005642998194330007,-0.01320865970540308,-0.025667707790151817,-2% < return <= -1%
2016-02-11,7203.60009765625,7208.64990234375,6959.9501953125,6976.35009765625,development,0.20801170463675334,high,7388.762475585938,7611.128984375,7388.762475585938,downtrend,downtrend_high,-0.03317073758299127,-0.0060794184825472275,0.003502466381196001,0.023933439165320092,-0.007553025197027163,return <= -3%
2016-02-12,7023.64990234375,7034.7998046875,6869.0,6980.9501953125,development,0.208650065826427,high,7360.969995117188,7591.649990234375,7360.969995117188,downtrend,downtrend_high,0.0006593845767279838,0.014963137182512742,0.007240691895562978,0.021736189960973373,-0.003910830166327761,return > 0%
